experiment_family,results_root,representation,base_representation,feature,classifier,protocol,train_domain,test_domain,fold,feature_dimension,n_test,evaluation_unit,run_id,experiment_key,timestamp,accuracy,balanced_accuracy,precision,sensitivity,specificity,f1,macro_f1,mcc,cohen_kappa,roc_auc,tn,fp,fn,tp
pca_post_fix,P1_dimension_control_v3,data2vec_fusion_pca_768,data2vec_fusion,,random_forest,R_S,R,S,4,768.0,3869,window-level (per-fold test set),8ab7c23767cddf24,8ab7c23767cddf24,2026-08-19T10:03:26.001855+00:00,0.49806151460325665,0.5070681175625675,0.5387596899224806,0.14026236125126135,0.8738738738738738,0.22257806244995998,0.42598368771352957,0.02078403704086736,0.013877846080591283,0.5309918305555511,1649,238,1704,278
pca_post_fix,P1_dimension_control_v3,full_fusion_v2_pca_384,full_fusion_v2,,random_forest,R_S,R,S,2,384.0,3966,window-level (per-fold test set),8ac8c7a9ed0ba421,8ac8c7a9ed0ba421,2026-08-19T10:07:51.714952+00:00,0.5292486132123045,0.5305080504388374,0.5707814269535674,0.25301204819277107,0.8080040526849037,0.3506086956521739,0.4907087377806054,0.07333234592857213,0.06086161774587684,0.5608007002681445,1595,379,1488,504
pca_post_fix,P1_dimension_control_v3,full_fusion_pca_1536,full_fusion,,mlp,R_S,R,S,1,1536.0,3990,window-level (per-fold test set),8b0a43f3f94f9402,8b0a43f3f94f9402,2026-08-19T09:24:14.804354+00:00,0.5596491228070175,0.5586653346161355,0.5492957746478874,0.6988551518168243,0.41847551741544675,0.6151150054764513,0.5503100649637015,0.12226122799698977,0.11755687255155933,0.5879931022162008,829,1152,605,1404
pca_post_fix,P1_dimension_control_v3,data2vec_fusion_pca_384,data2vec_fusion,,xgboost,S_R,S,R,2,384.0,3966,window-level (per-fold test set),8d7e22fac27c8935,8d7e22fac27c8935,2026-08-19T10:18:31.744640+00:00,0.5728693898134141,0.5730688712295993,0.5823204419889503,0.5291164658634538,0.6170212765957447,0.554445028932141,0.5721377687033586,0.14669556007787168,0.14607689268974933,0.6014732689623743,1218,756,938,1054
pca_post_fix,P1_dimension_control_v3,full_fusion_pca_768,full_fusion,,svm_rbf,R_S,R,S,2,768.0,3966,window-level (per-fold test set),8df3c06ba2de6481,8df3c06ba2de6481,2026-08-19T09:12:27.085584+00:00,0.5173978819969742,0.5191159775881642,0.5809128630705395,0.14056224899598393,0.8976697061803445,0.22635408245755861,0.4378380892317108,0.058503541561619965,0.03810027781452563,0.5180927611153836,1772,202,1712,280
pca_post_fix,P1_dimension_control_v3,wavlm_large_pca_384,wavlm_large,,mlp,R_S,R,S,1,384.0,3990,window-level (per-fold test set),8e0b70c000452014,8e0b70c000452014,2026-08-19T16:12:10.355411+00:00,0.5794486215538847,0.5805465511206638,0.6205389657683904,0.42409158785465406,0.7370015143866734,0.5038438793613247,0.5694513002722239,0.16953993846823256,0.16073349607506948,0.6338018543007752,1460,521,1157,852
pca_post_fix,P1_dimension_control_v3,wavlm_large_pca_384,wavlm_large,,mlp,S_R,S,R,0,384.0,4003,window-level (per-fold test set),8e0fca0257e7bb5c,8e0fca0257e7bb5c,2026-08-19T16:13:32.144248+00:00,0.5570821883587309,0.5572195590842134,0.5495098039215687,0.5675949367088607,0.546844181459566,0.5584059775840597,0.5570782080353274,0.11445026284568639,0.11438992418934502,0.588663770504082,1109,919,854,1121
pca_post_fix,P1_dimension_control_v3,wavlm_large_pca_768,wavlm_large,,svm_rbf,S_R,S,R,1,768.0,3990,window-level (per-fold test set),912a6d78a3848c7a,912a6d78a3848c7a,2026-08-19T16:08:02.381422+00:00,0.6050125313283208,0.6044126519003705,0.5925609234715691,0.6898954703832753,0.5189298334174659,0.6375344986200552,0.6018068968871201,0.2119955186395084,0.209068001204465,0.6432404507831868,1028,953,623,1386
pca_post_fix,P1_dimension_control_v3,full_fusion_v2_pca_768,full_fusion_v2,,random_forest,S_R,S,R,2,768.0,3966,window-level (per-fold test set),917b921da9798da2,917b921da9798da2,2026-08-19T10:23:38.523709+00:00,0.5363086232980333,0.53655656058886,0.5432937181663837,0.4819277108433735,0.5911854103343465,0.5107741420590582,0.5350419955442667,0.07354999981669524,0.07307548891994953,0.563463072146743,1167,807,1032,960
pca_post_fix,P1_dimension_control_v3,full_fusion_v2_pca_1536,full_fusion_v2,,svm_rbf,S_R,S,R,3,1536.0,3970,window-level (per-fold test set),91e05604c470bc8b,91e05604c470bc8b,2026-08-19T09:22:32.127591+00:00,0.5493702770780856,0.5485904002399902,0.5773026315789473,0.3550834597875569,0.7420973406924235,0.4397118697150016,0.5314211339305996,0.10541167166266294,0.09733118831297749,0.5940545322894166,1479,514,1275,702
pca_post_fix,P1_dimension_control_v3,full_fusion_v2_pca_384,full_fusion_v2,,mlp,R_S,R,S,0,384.0,4003,window-level (per-fold test set),91fb5171b79f9142,91fb5171b79f9142,2026-08-19T09:32:25.045152+00:00,0.5703222583062703,0.567970938506479,0.5990675990675991,0.390379746835443,0.7455621301775148,0.4727161250766401,0.5550764436513049,0.14551797119708698,0.1365635098272715,0.5978246323621201,1512,516,1204,771
pca_post_fix,P1_dimension_control_v3,full_fusion_pca_1536,full_fusion,,random_forest,S_R,S,R,3,1536.0,3970,window-level (per-fold test set),920b9ed7c8c1e9ac,920b9ed7c8c1e9ac,2026-08-19T09:53:41.813553+00:00,0.5523929471032746,0.5520780749822152,0.55973715651135,0.47395042994436015,0.6302057200200702,0.5132840317721172,0.5494841702343916,0.10545768501125305,0.10422026661506345,0.5697349676827927,1256,737,1040,937
