run_id,fold,protocol,representation,classifier,feature_dimension,preprocessing,train,validation,test,total_sec,refit_sec,test_inference_sec,test_inference_sec_per_clip,downstream_fit_reused,accuracy,balanced_accuracy,precision,sensitivity,specificity,f1,macro_f1,mcc,cohen_kappa,roc_auc,tn,fp,fn,tp,n
5a43fcfca80d1a9a,4,S_S,full_fusion_v2,random_forest,3072,peak,11926,4003,3869,188.14447749499232,61.85644812695682,3.8624619827605784,0.0009983101532076966,False,0.6079090204187129,0.6088345720921253,0.6292384658143413,0.5711402623612513,0.6465288818229995,0.5987833906373975,0.607706074899189,0.2181392876062472,0.2171644157022392,0.6579127355526714,1220,667,850,1132,3869
097f1f6e4345200f,0,R_R,full_fusion_v2,svm_rbf,3072,peak,11805,3990,4003,29.369377135299146,6.598661106079817,3.8323713401332498,0.0009573748039303646,False,0.550587059705221,0.5506108156692382,0.5438683948155534,0.5524050632911393,0.5488165680473372,0.5481034915850289,0.5505734849229492,0.10121301471326863,0.10120087471136363,0.5783304621376677,1113,915,884,1091,4003
c50411cbc239a54a,1,R_R,full_fusion_v2,svm_rbf,3072,peak,11842,3966,3990,28.63545367727056,5.798462120816112,3.9090785211883485,0.0009797189276161274,False,0.5877192982456141,0.5882389670510969,0.6069330199764983,0.514186162269786,0.6622917718324078,0.556723255187281,0.5856935554455964,0.1784082073204194,0.17628755308251975,0.6355466528838299,1312,669,976,1033,3990
5e191149c88454ac,2,R_R,full_fusion_v2,svm_rbf,3072,peak,11862,3970,3966,27.608923770021647,5.689375352114439,3.793558184057474,0.0009565199657230141,False,0.5844679778113969,0.5847935816213181,0.6011764705882353,0.5130522088353414,0.6565349544072948,0.5536294691224268,0.582475111919704,0.1713392270497189,0.16947389929338852,0.6357116663208049,1296,678,970,1022,3966
d42251ad7c010057,3,R_R,full_fusion_v2,svm_rbf,3072,peak,11959,3869,3970,28.44909362308681,5.762615090236068,3.94912381330505,0.0009947415146864106,False,0.5962216624685138,0.5964475817104935,0.5847688123300091,0.6525037936267072,0.5403913697942799,0.616782213722209,0.5950559990623289,0.19410033189923598,0.19280551741213137,0.6430483424408292,1077,916,687,1290,3970
a79d79692963e18d,4,R_R,full_fusion_v2,svm_rbf,3072,peak,11926,4003,3869,27.942837876733392,5.568297087680548,4.013120887801051,0.00103725016484907,False,0.5456190230033601,0.5473261740401291,0.567065868263473,0.47780020181634714,0.6168521462639109,0.5186199342825849,0.54418515069489,0.09552088049615597,0.09427876556585169,0.5991831892437341,1164,723,1035,947,3869
4d41d95d6f30e8e6,0,R_S,full_fusion_v2,svm_rbf,3072,peak,11805,3990,4003,3.8891191696748137,6.598661106079817,3.726102582644671,0.0009308275250174047,True,0.49887584311766175,0.49335605322947096,0.45345345345345345,0.07645569620253165,0.9102564102564102,0.13084922010398614,0.389397934025317,-0.02405572866045906,-0.013433836801423071,0.5493377524779667,1846,182,1824,151,4003
b66ab150bf00ad3f,1,R_S,full_fusion_v2,svm_rbf,3072,peak,11842,3966,3990,3.9510373673401773,5.798462120816112,3.7937082210555673,0.0009508040654274605,True,0.5080200501253133,0.510586635757466,0.542910447761194,0.1448481831757093,0.8763250883392226,0.2286836935166994,0.43375307030940763,0.031043923989101774,0.021064125019904067,0.5800118547806954,1736,245,1718,291,3990
0ba4e58fa5adb40f,2,R_S,full_fusion_v2,svm_rbf,3072,peak,11862,3970,3966,3.8846734990365803,5.689375352114439,3.7286496916785836,0.000940153729621428,True,0.5211800302571861,0.5230343867872707,0.628099173553719,0.1144578313253012,0.9316109422492401,0.19363057324840766,0.4265624625252259,0.07988025607136312,0.04589764697029464,0.5739735792206313,1839,135,1764,228,3966
c645b76fc750f029,3,R_S,full_fusion_v2,svm_rbf,3072,peak,11959,3869,3970,3.946199383120984,5.762615090236068,3.789772229269147,0.0009546025766421025,True,0.5866498740554156,0.5855761985360497,0.6814254859611231,0.3191704602933738,0.8519819367787256,0.43472270065449536,0.554466770220041,0.20235416726185362,0.17151840413169384,0.6420968584786256,1698,295,1346,631,3970
